id,title,description,link,image_link,price,availability,item_group_id,product_type,google_product_category,additional_image_link,sale_price,average_review_rating,number_of_ratings,number_of_reviews,description_html,video_link,brand,GTIN,mpn,color,gender,age_group,material,pattern,size,size_type,size_system,alt_text,variant_names,variant_values,adult,tax,shipping,shipping_weight,shipping_width,shipping_height,free_shipping_label,free_shipping_limit,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,ad_link,condition
7135,0.30ct Very Light Pink Radiant SI1 GIA Natural Diamond,Dazzle in sunshine with 0.3 Ct Very Light Pink Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/7135,https://www.colourdiam.com/Product/Diamond/7135/still.jpg,724.50 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/7135/bA5.jpg,https://colourdiam.com/Product/Diamond/7135/bA6.jpg,https://colourdiam.com/Product/Diamond/7135/bA7.jpg,https://colourdiam.com/Product/Diamond/7135/bA8.jpg,https://colourdiam.com/Product/Diamond/7135/colour-diam-7135-very-light-pink-radiant-si1-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7135/colour-diam-7135-very-light-pink-radiant-si1-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7135/colour-diam-7135-very-light-pink-radiant-si1-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7135/colour-diam-7135-very-light-pink-radiant-si1-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7135/colour-diam-7135-very-light-pink-radiant-si1-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/7135/still.jpg",,,,,,,Colour Diam,,7135,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.3 Ct Very Light Pink Radiant diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Pink,Classic Solitaire,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
1483,0.30ct Fancy Deep Orangy Pink Cushion Diamond GIA,Dazzle in sunshine with 0.3 Ct Fancy Deep Orangy Pink Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/1483,https://www.colourdiam.com/Product/Diamond/1483/still.jpg,12075.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-07.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-08.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-09.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-10.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-11.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-12.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-13.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-14.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-15.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-16.jpg,https://colourdiam.com/Product/Diamond/1483/colour-diam-1483-fancy-deep-orangy-pink-cushion-i1-0-3ct-gia-17.jpg,https://colourdiam.com/Product/Diamond/1483/still.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/1483.jpg",,,,,,,Colour Diam,,1483,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Fancy Deep Orangy Pink Cushion-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this I1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Classic Solitaire,Luxury ($10K - $50K),Rare Diamond / Collector's Series,,new
3380,0.30ct N VS1 Emerald GIA Natural Diamond,0.3 carats of N perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/3380,https://www.colourdiam.com/Product/Diamond/3380/still.jpg,276.00 USD,in stock,,,Apparel & Accessories > Jewelry,https://colourdiam.com/Product/Diamond/3380/still.jpg,,,,,,,Colour Diam,,3380,Natural Diamond,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat N Emerald-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this VS1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Natural Diamond,Investment Grade,Accessible Luxury (Under $5K),Private Collection,,new
2539,0.30ct Faint Pink Cushion VS2 Diamond,0.3 carats of Faint Pink perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/2539,https://www.colourdiam.com/Product/Diamond/2539/still.jpg,485.42 USD,in stock,,,Apparel & Accessories > Jewelry,,,,,,,,Colour Diam,,2539,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Faint Pink Cushion-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this VS2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Bespoke Ready,Accessible Luxury (Under $5K),Private Collection,,new
2967,0.30ct Light Yellowish Gray Marquise Natural Diamond,Dazzle in sunshine with 0.3 Ct Light Yellowish Gray Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/2967,https://www.colourdiam.com/Product/Diamond/2967/still.jpg,,in stock,,,Apparel & Accessories > Jewelry,,,,,,,,Colour Diam,,2967,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.3 Ct Light Yellowish Gray Marquise diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Yellow,Classic Solitaire,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
1836,0.30ct Fancy Light Brownish Yellow Pear GIA Diamond,Dazzle in sunshine with 0.3 Ct Fancy Light Brownish Yellow Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/1836,https://www.colourdiam.com/Product/Diamond/1836/still.jpg,189.75 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/1836/colour-diam-1836-fancy-light-brownish-yellow-pear-si2-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/1836/still.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/1836.jpg",,,,,,,Colour Diam,,1836,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.3 Ct Fancy Light Brownish Yellow Pear diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Yellow,Bespoke Ready,Accessible Luxury (Under $5K),Private Collection,,new
6395,0.30ct Light Pink Marquise SI1 GIA Diamond,Dazzle in sunshine with 0.3 Ct Light Pink Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/6395,https://www.colourdiam.com/Product/Diamond/6395/still.jpg,1311.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/6395/bA33.jpg,https://colourdiam.com/Product/Diamond/6395/bA34.jpg,https://colourdiam.com/Product/Diamond/6395/bA35.jpg,https://colourdiam.com/Product/Diamond/6395/bA36.jpg,https://colourdiam.com/Product/Diamond/6395/still.jpg",,,,,,,Colour Diam,,6395,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Light Pink Marquise-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Classic Solitaire,Accessible Luxury (Under $5K),Private Collection,,new
7109,0.30ct Very Light Pinkish Brown SI2 Round Diamond GIA,Dazzle in sunshine with 0.3 Ct Very Light Pinkish Brown Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/7109,https://www.colourdiam.com/Product/Diamond/7109/still.jpg,2299.77 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/7109/bA29.jpg,https://colourdiam.com/Product/Diamond/7109/bA30.jpg,https://colourdiam.com/Product/Diamond/7109/bA31.jpg,https://colourdiam.com/Product/Diamond/7109/bA32.jpg,https://colourdiam.com/Product/Diamond/7109/colour-diam-7109-fancy-vivid-orange-yellow-cushion-si2-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7109/colour-diam-7109-fancy-vivid-orange-yellow-cushion-si2-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7109/colour-diam-7109-fancy-vivid-orange-yellow-cushion-si2-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7109/colour-diam-7109-fancy-vivid-orange-yellow-cushion-si2-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7109/colour-diam-7109-fancy-vivid-orange-yellow-cushion-si2-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/7109/colour-diam-7109-fancy-vivid-orange-yellow-cushion-si2-0-3ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/7109/still.jpg",,,,,,,Colour Diam,,7109,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Very Light Pinkish Brown Round-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Designer Setting,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
7134,0.30ct Fancy Vivid Orange Yellow Cushion Diamond GIA,Dazzle in sunshine with 0.3 Ct Fancy Vivid Orange Yellow Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/7134,https://www.colourdiam.com/Product/Diamond/7134/still.jpg,621.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/7134/colour-diam-7134-01.jpg,https://colourdiam.com/Product/Diamond/7134/colour-diam-7134-02.jpg,https://colourdiam.com/Product/Diamond/7134/colour-diam-7134-03.jpg,https://colourdiam.com/Product/Diamond/7134/colour-diam-7134-04.jpg,https://colourdiam.com/Product/Diamond/7134/colour-diam-7134-05.jpg,https://colourdiam.com/Product/Diamond/7134/still.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/7134.jpg",,,,,,,Colour Diam,,7134,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.3-carat Fancy Vivid Orange Yellow Cushion-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Yellow,Investment Grade,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
7337,0.30ct Faint Pink Pear SI1 GIA Natural Diamond,0.3 carats of Faint Pink perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/7337,https://www.colourdiam.com/Product/Diamond/7337/still.jpg,690.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-07.jpg,https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-08.jpg,https://colourdiam.com/Product/Diamond/7337/colour-diam-7337-very-light-pinkish-brown-round-si2-0-3ct-gia-09.jpg,https://colourdiam.com/Product/Diamond/7337/still.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/7337.jpg",,,,,,,Colour Diam,,7337,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.3 Ct Faint Pink Pear diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Pink,Designer Setting,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
6322,0.29ct Fancy Intense Yellow Orange Marquise Diamond GIA,Dazzle in sunshine with 0.29 Ct Fancy Intense Yellow Orange Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/6322,https://www.colourdiam.com/Product/Diamond/6322/still.jpg,1173.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/6322/bA25.jpg,https://colourdiam.com/Product/Diamond/6322/bA26.jpg,https://colourdiam.com/Product/Diamond/6322/bA27.jpg,https://colourdiam.com/Product/Diamond/6322/bA28.jpg,https://colourdiam.com/Product/Diamond/6322/still.jpg",,,,,,,Colour Diam,,6322,Fancy Yellow,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.29 Ct Fancy Intense Yellow Orange Marquise diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Yellow,Classic Solitaire,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
9257,0.28ct Y-Z VS1 Cushion IGI Natural Diamond,Dazzle in sunshine with 0.28 Ct Y-Z Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/9257,https://www.colourdiam.com/Product/Diamond/9257/still.jpg,345.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/9257/colour-diam-9257-faint-yellow-green-round-vs2-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/9257/colour-diam-9257-faint-yellow-green-round-vs2-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/9257/colour-diam-9257-faint-yellow-green-round-vs2-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/9257/colour-diam-9257-faint-yellow-green-round-vs2-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/9257/colour-diam-9257-faint-yellow-green-round-vs2-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/9257/still.jpg",,,,,,,Colour Diam,,9257,Fancy Colour,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.28-carat Y-Z Cushion-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this VS1 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Colour,Bespoke Ready,Accessible Luxury (Under $5K),Private Collection,,new
9189,0.28ct Fancy Brown Pink Radiant SI2 GIA Diamond,Dazzle in sunshine with 0.28 Ct Fancy Brown Pink Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/9189,https://www.colourdiam.com/Product/Diamond/9189/still.jpg,621.00 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/9189/bA5.jpg,https://colourdiam.com/Product/Diamond/9189/bA6.jpg,https://colourdiam.com/Product/Diamond/9189/bA7.jpg,https://colourdiam.com/Product/Diamond/9189/bA8.jpg,https://colourdiam.com/Product/Diamond/9189/colour-diam-9189-very-light-green-yellow-pear-si1-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/9189/colour-diam-9189-very-light-green-yellow-pear-si1-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/9189/colour-diam-9189-very-light-green-yellow-pear-si1-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/9189/colour-diam-9189-very-light-green-yellow-pear-si1-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/9189/colour-diam-9189-very-light-green-yellow-pear-si1-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/9189/still.jpg",,,,,,,Colour Diam,,9189,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Detailed close-up of 0.28 Ct Fancy Brown Pink Radiant diamond surface and facet precision.
* **Image 2:** Diamond positioned under natural light to demonstrate fire and scintillation.
* **Image 3:** Professional grading perspective showing the diamond's proportions and symmetry.",,,false,,,,,,true,0 USD,,Fancy Pink,Classic Solitaire,Accessible Luxury (Under $5K),Private Collection,,new
9245,0.28ct Fancy Pink Purple Radiant Diamond,Dazzle in sunshine with 0.28 Ct Fancy Pink Purple Diamond in Luxury Setting. GIA certified. Pin for later!,https://colourdiam.com/diamonddetails/Menu/9245,https://www.colourdiam.com/Product/Diamond/9245/still.jpg,517.50 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/9245/bA5.jpg,https://colourdiam.com/Product/Diamond/9245/bA6.jpg,https://colourdiam.com/Product/Diamond/9245/bA7.jpg,https://colourdiam.com/Product/Diamond/9245/bA8.jpg,https://colourdiam.com/Product/Diamond/9245/colour-diam-9245-faint-pinkish-brown-marquise-si1-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/9245/colour-diam-9245-faint-pinkish-brown-marquise-si1-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/9245/colour-diam-9245-faint-pinkish-brown-marquise-si1-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/9245/colour-diam-9245-faint-pinkish-brown-marquise-si1-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/9245/colour-diam-9245-faint-pinkish-brown-marquise-si1-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/9245/still.jpg",,,,,,,Colour Diam,,9245,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.28-carat Fancy Pink Purple Radiant-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Classic Solitaire,Accessible Luxury (Under $5K),Rare Diamond / Collector's Series,,new
7105,0.28ct Light Orangy Pink SI2 Round Diamond,0.28 carats of Light Orangy Pink perfection. This diamond in Luxury Setting is a must-have for any luxury collection. Save to your dream jewelry board.,https://colourdiam.com/diamonddetails/Menu/7105,https://www.colourdiam.com/Product/Diamond/7105/still.jpg,3066.36 USD,in stock,,,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Diamond/7105/bA13.jpg,https://colourdiam.com/Product/Diamond/7105/bA14.jpg,https://colourdiam.com/Product/Diamond/7105/bA15.jpg,https://colourdiam.com/Product/Diamond/7105/bA16.jpg,https://colourdiam.com/Product/Diamond/7105/colour-diam-7105-fancy-vivid-yellowish-orange-cushion-si2-0-3ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7105/colour-diam-7105-fancy-vivid-yellowish-orange-cushion-si2-0-3ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7105/colour-diam-7105-fancy-vivid-yellowish-orange-cushion-si2-0-3ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7105/colour-diam-7105-fancy-vivid-yellowish-orange-cushion-si2-0-3ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7105/colour-diam-7105-fancy-vivid-yellowish-orange-cushion-si2-0-3ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/7105/still.jpg",,,,,,,Colour Diam,,7105,Fancy Pink,unisex,adult,,,,,,"* **Image 1:** Macro shot of 0.28-carat Light Orangy Pink Round-cut diamond against a neutral background.
* **Image 2:** Side view highlighting the cut and faceting of this SI2 clarity diamond.
* **Image 3:** Loose diamond held by precision tweezers, showcasing color and brilliance.",,,false,,,,,,true,0 USD,,Fancy Pink,Bespoke Ready,Accessible Luxury (Under $5K),Investment Grade Diamonds,,new
