Category,Product Name,Product Description,Maximum Purchase Quantity,Maximum Purchase Quantity - Start Date,Maximum Purchase Quantity - Time Period (in Days),Maximum Purchase Quantity - End Date,Minimum Purchase Quantity,Parent SKU,Variation Integration No.,Variation Name1,Option for Variation 1,Image per Variation,Variation Name2,Option for Variation 2,Price,Stock,SKU,Size Chart Template,Size Chart Image,GTIN,Cover image,Item Image 1,Item Image 2,Item Image 3,Item Image 4,Item Image 5,Item Image 6,Item Image 7,Item Image 8,Weight,Length,Width,Height,Standard Delivery - ส่งธรรมดาในประเทศ,Pre-order DTS,Fail Reason
,0.48 Ct Fancy Vivid Yellow SI1 GIA Diamond | Colour Diam,"**Opulent 0.48 Ct Fancy Vivid Yellow Cushion-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.48-carat Fancy Vivid Yellow Cushion-cut gemstone with SI1 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,2012,,,,,,,1293.75,1,2012,,,,https://www.colourdiam.com/Product/Diamond/2012/still.jpg,https://colourdiam.com/Product/Diamond/2012/colour-diam-2012-fancy-brown-pink-cut-cornered-square-i2-0-5ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/2012/colour-diam-2012-fancy-brown-pink-cut-cornered-square-i2-0-5ct-gia-02.jpg,,,,,,,,,,,On,,
,0.48 Ct Fancy Light Greenish Blue SI1 GIA Diamond | Colour Diam,"**Sumptuous 0.48 Ct Fancy Light Greenish Blue Pear-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.48-carat Fancy Light Greenish Blue Pear-cut gemstone with SI1 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,4973,,,,,,,1127,1,4973,,,,https://www.colourdiam.com/Product/Diamond/4973/still.jpg,https://colourdiam.com/Product/Diamond/4973/bA5.jpg,https://colourdiam.com/Product/Diamond/4973/bA6.jpg,https://colourdiam.com/Product/Diamond/4973/bA7.jpg,https://colourdiam.com/Product/Diamond/4973/bA8.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/4973.jpg,,,,,,,,On,,
,0.47 Ct Light Yellowish Gray SI2 CGL Diamond | Colour Diam,"**Exceptional 0.47 Ct Light Yellowish Gray Heart-Cut Diamond**

Nature's statement piece — a 0.47-carat Light Yellowish Gray Heart-cut diamond graded SI2 clarity. Superior proportions deliver exceptional light performance. A rare investment-grade treasure for the most exclusive private collections.",1,,,,1,1049,,,,,,,1127,1,1049,,,,https://www.colourdiam.com/Product/Diamond/1049/still.jpg,,,,,,,,,,,,,On,,
,0.46 Ct Fancy Light Gray I2 GIA Diamond | Colour Diam,"**Unparalleled 0.46 Ct Fancy Light Gray Radiant-Cut Diamond**

Nature's heirloom — a 0.46-carat Fancy Light Gray Radiant-cut diamond graded I2 clarity. Magnificent proportions deliver exceptional light performance. A rare investment-grade treasure for the most exclusive private collections.",1,,,,1,7100,,,,,,,1130.9444999999998,1,7100,,,,https://www.colourdiam.com/Product/Diamond/7100/still.jpg,https://colourdiam.com/Product/Diamond/7100/bA5.jpg,https://colourdiam.com/Product/Diamond/7100/bA7.jpg,https://colourdiam.com/Product/Diamond/7100/bA8.jpg,https://colourdiam.com/Product/Diamond/7100/colour-diam-7100-fancy-dark-gray-yellowish-green-cushion-i1-0-49ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7100/colour-diam-7100-fancy-dark-gray-yellowish-green-cushion-i1-0-49ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7100/colour-diam-7100-fancy-dark-gray-yellowish-green-cushion-i1-0-49ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7100/colour-diam-7100-fancy-dark-gray-yellowish-green-cushion-i1-0-49ct-gia-04.jpg,,,,,,On,,
,0.46 Ct Fancy Vivid Yellow Orange SI2 GIA Diamond | Colour Diam,"**One-of-a-kind 0.46 Ct Fancy Vivid Yellow Orange Cushion-Cut Diamond**

Nature's heirloom — a 0.46-carat Fancy Vivid Yellow Orange Cushion-cut diamond graded SI2 clarity. Peerless proportions deliver exceptional light performance. A rare investment-grade treasure for the most exclusive private collections.",1,,,,1,1381,,,,,,,2484,1,1381,,,,https://www.colourdiam.com/Product/Diamond/1381/still.jpg,https://colourdiam.com/Product/Diamond/1381/colour-diam-1381-fancy-vivid-yellow-cushion-si1-0-48ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/1381/colour-diam-1381-fancy-vivid-yellow-cushion-si1-0-48ct-gia-02.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/1381.jpg,,,,,,,,,,On,,
,0.46 Ct Fancy Brownish Pink SI2 GIA Diamond | Colour Diam,"**Gleaming 0.46 Ct Fancy Brownish Pink Radiant-Cut Diamond**

Discover this 0.46-carat Fancy Brownish Pink Radiant-cut loose diamond, independently certified SI2 clarity with measurements of 4.04 x 4.01 x 2.99. Every facet has been precision-engineered to unleash a gleaming cascade of light.",1,,,,1,4730,,,,,,,2484,1,4730,,,,https://www.colourdiam.com/Product/Diamond/4730/still.jpg,https://colourdiam.com/Product/Diamond/4730/bA73.jpg,https://colourdiam.com/Product/Diamond/4730/bA74.jpg,https://colourdiam.com/Product/Diamond/4730/bA75.jpg,https://colourdiam.com/Product/Diamond/4730/bA76.jpg,,,,,,,,,On,,
,0.46 Ct Faint Pink VS2 GIA Diamond | Colour Diam,"**Incomparable 0.46 Ct Faint Pink Round-Cut Diamond**

Nature's work of art — a 0.46-carat Faint Pink Round-cut diamond graded VS2 clarity. Peerless proportions deliver exceptional light performance. A rare investment-grade treasure for the most exclusive private collections.",1,,,,1,8698,,,,,,,2208,1,8698,,,,https://www.colourdiam.com/Product/Diamond/8698/still.jpg,https://colourdiam.com/Product/Diamond/8698/bA17.jpg,https://colourdiam.com/Product/Diamond/8698/bA18.jpg,https://colourdiam.com/Product/Diamond/8698/bA19.jpg,https://colourdiam.com/Product/Diamond/8698/bA20.jpg,https://colourdiam.com/Product/Diamond/8698/colour-diam-8698-fancy-light-yellow-green-radiant-si2-0-48ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/8698/colour-diam-8698-fancy-light-yellow-green-radiant-si2-0-48ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/8698/colour-diam-8698-fancy-light-yellow-green-radiant-si2-0-48ct-gia-03.jpg,,,,,,On,,
,0.46 Ct Fancy Yellow Green I1 GIA Diamond | Colour Diam,"**One-of-a-kind 0.46 Ct Fancy Yellow Green Pear-Cut Diamond**

Nature's work of art — a 0.46-carat Fancy Yellow Green Pear-cut diamond graded I1 clarity. Flawless proportions deliver exceptional light performance. A rare investment-grade treasure for the most exclusive private collections.",1,,,,1,2963,,,,,,,0,1,2963,,,,https://www.colourdiam.com/Product/Diamond/2963/still.jpg,,,,,,,,,,,,,On,,
,0.46 Ct Fancy Yellow SI1 GIA Diamond | Colour Diam,"**Precious 0.46 Ct Fancy Yellow Cushion-Cut Diamond**

Nature's heirloom — a 0.46-carat Fancy Yellow Cushion-cut diamond graded SI1 clarity. Artisanal proportions deliver exceptional light performance. A rare investment-grade treasure for the most exclusive private collections.",1,,,,1,1348,,,,,,,1163.8,1,1348,,,,https://www.colourdiam.com/Product/Diamond/1348/still.jpg,https://colourdiam.com/Product/Diamond/1348/colour-diam-1348-fancy-light-gray-radiant-i2-0-46ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/1348/9480/colour-diam-1348-fancy-light-gray-radiant-i2-0-46ct-gia-184.jpg,https://colourdiam.com/Product/Diamond/1348/9480/colour-diam-1348-fancy-light-gray-radiant-i2-0-46ct-gia-185.jpg,https://colourdiam.com/Product/Diamond/1348/9480/colour-diam-1348-fancy-light-gray-radiant-i2-0-46ct-gia-186.jpg,https://colourdiam.com/Product/Diamond/1348/9480/colour-diam-1348-fancy-light-gray-radiant-i2-0-46ct-gia-187.jpg,https://colourdiam.com/Product/Diamond/1348/9480/colour-diam-1348-fancy-light-gray-radiant-i2-0-46ct-gia-188.jpg,https://colourdiam.com/Product/Diamond/1348/9480/colour-diam-1348-fancy-light-gray-radiant-i2-0-46ct-gia-189.jpg,,,,,,On,,
,Fancy Vivid Yellow Orange SI2 GIA Diamond | Colour Diam,"**Rare 0.46 Ct Fancy Light Purplish Pink Round-Cut Diamond**

Nature's statement piece — a 0.46-carat Fancy Light Purplish Pink Round-cut diamond graded Measurements - 4.94 X 4.99 X 3.02 clarity. Masterful proportions deliver exceptional light performance. A rare investment-grade treasure for the most exclusive private collections.",1,,,,1,7107,,,,,,,4701.7519999999995,1,7107,,,,https://www.colourdiam.com/Product/Diamond/7107/still.jpg,https://colourdiam.com/Product/Diamond/7107/bA33.jpg,https://colourdiam.com/Product/Diamond/7107/bA34.jpg,https://colourdiam.com/Product/Diamond/7107/bA35.jpg,https://colourdiam.com/Product/Diamond/7107/bA36.jpg,https://colourdiam.com/Product/Diamond/7107/colour-diam-7107-fancy-vivid-yellow-orange-cushion-si2-0-46ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7107/colour-diam-7107-fancy-vivid-yellow-orange-cushion-si2-0-46ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7107/colour-diam-7107-fancy-vivid-yellow-orange-cushion-si2-0-46ct-gia-03.jpg,,,,,,On,,
,0.46 Ct W SI2 GIA Diamond | Colour Diam,"**Stunning 0.46 Ct W-X Round-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.46-carat W-X Round-cut gemstone with SI2 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,5537,,,,,,,1904.3999999999999,1,5537,,,,https://www.colourdiam.com/Product/Diamond/5537/still.jpg,https://colourdiam.com/Product/Diamond/5537/bA16.jpg,https://colourdiam.com/Product/Diamond/5537/bA17.jpg,https://colourdiam.com/Product/Diamond/5537/bA18.jpg,https://colourdiam.com/Product/Diamond/5537/bA19.jpg,,,,,,,,,On,,
,0.45 Ct Faint Pink I1 GIA Diamond | Colour Diam,"**Shimmering 0.45 Ct Faint Pink Round-Cut Diamond**

Discover this 0.45-carat Faint Pink Round-cut loose diamond, independently certified I1 clarity with measurements of 4.93 - 4.95 x 2.99. Every facet has been precision-engineered to unleash a shimmering cascade of light.",1,,,,1,7794,,,,,,,1005.0999999999999,1,7794,,,,https://www.colourdiam.com/Product/Diamond/7794/still.jpg,https://colourdiam.com/Product/Diamond/7794/colour-diam-7794-faint-pink-round-vs2-0-46ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7794/colour-diam-7794-faint-pink-round-vs2-0-46ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7794/colour-diam-7794-faint-pink-round-vs2-0-46ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7794/colour-diam-7794-faint-pink-round-vs2-0-46ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7794/colour-diam-7794-faint-pink-round-vs2-0-46ct-gia-05.jpg,,,,,,,,On,,
,0.45 Ct Faint Pink SI2 GIA Diamond | Colour Diam,"**Captivating 0.45 Ct Faint Pink Round-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.45-carat Faint Pink Round-cut gemstone with SI2 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,5723,,,,,,,529,1,5723,,,,https://www.colourdiam.com/Product/Diamond/5723/still.jpg,https://colourdiam.com/Product/Diamond/5723/bA29.jpg,https://colourdiam.com/Product/Diamond/5723/bA30.jpg,https://colourdiam.com/Product/Diamond/5723/bA31.jpg,https://colourdiam.com/Product/Diamond/5723/bA32.jpg,,,,,,,,,On,,
,0.45 Ct Fancy Intense Yellow SI1 GIA Diamond | Colour Diam,"**Captivating 0.45 Ct Fancy Intense Yellow Pear-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.45-carat Fancy Intense Yellow Pear-cut gemstone with SI1 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,4970,,,,,,,423.2,1,4970,,,,https://www.colourdiam.com/Product/Diamond/4970/still.jpg,,,,,,,,,,,,,On,,
,0.45 Ct Fancy Vivid Yellow Orange I1 GIA Diamond | Colour Diam,"**Glowing 0.45 Ct Fancy Vivid Yellow Orange Cushion-Cut Diamond**

Discover this 0.45-carat Fancy Vivid Yellow Orange Cushion-cut loose diamond, independently certified I1 clarity with measurements of 4.57 X 3.94 X 2.90. Every facet has been precision-engineered to unleash a glowing cascade of light.",1,,,,1,99,,,,,,,9522,1,99,,,,https://www.colourdiam.com/Product/Diamond/99/still.jpg,https://colourdiam.com/Product/Diamond/99/99-diamond-jewellery-img-01.jpg,https://colourdiam.com/Product/Diamond/99/99-diamond-jewellery-img-02.jpg,https://colourdiam.com/Product/Diamond/99/99-diamond-jewellery-img-03.jpg,https://colourdiam.com/Product/Diamond/99/99-diamond-jewellery-img-04.jpg,https://colourdiam.com/Product/Diamond/99/bA13.jpg,https://colourdiam.com/Product/Diamond/99/bA14.jpg,https://colourdiam.com/Product/Diamond/99/bA15.jpg,,,,,,On,,
,0.45 Ct Fancy Light Purplish Pink I1 GIA Diamond | Colour Diam,"**Radiant 0.45 Ct Fancy Light Purplish Pink Cushion-Cut Diamond**

Discover this 0.45-carat Fancy Light Purplish Pink Cushion-cut loose diamond, independently certified I1 clarity with measurements of 4.75*3.99*2.65. Every facet has been precision-engineered to unleash a radiant cascade of light.",1,,,,1,2309,,,,,,,793.4999999999999,1,2309,,,,https://www.colourdiam.com/Product/Diamond/2309/still.jpg,,,,,,,,,,,,,On,,
,0.44 Ct Fancy Deep Purplish Pink I1 AGT Diamond | Colour Diam,"**Brilliant 0.44 Ct Fancy Deep Purplish Pink Pear-Cut Diamond**

Discover this 0.44-carat Fancy Deep Purplish Pink Pear-cut loose diamond, independently certified I1 clarity with measurements of 6.81 X 3.99. Every facet has been precision-engineered to unleash a brilliant cascade of light.",1,,,,1,9259,,,,,,,517.5,1,9259,,,,https://www.colourdiam.com/Product/Diamond/9259/still.jpg,https://colourdiam.com/Product/Diamond/9259/colour-diam-9259-faint-pink-round-i1-0-45ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/9259/colour-diam-9259-faint-pink-round-i1-0-45ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/9259/colour-diam-9259-faint-pink-round-i1-0-45ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/9259/colour-diam-9259-faint-pink-round-i1-0-45ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/9259/colour-diam-9259-faint-pink-round-i1-0-45ct-gia-05.jpg,https://colourdiam.com/Product/Diamond/9259/colour-diam-9259-faint-pink-round-i1-0-45ct-gia-06.jpg,https://colourdiam.com/Product/Diamond/9259/colour-diam-9259-faint-pink-round-i1-0-45ct-gia-07.jpg,,,,,,On,,
,0.44 Ct Fancy Intense Orangy Yellow I1 GIA Diamond | Colour Diam,"**Opulent 0.44 Ct Fancy Intense Orangy Yellow Marquise-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.44-carat Fancy Intense Orangy Yellow Marquise-cut gemstone with I1 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,9258,,,,,,,776.2499999999999,1,9258,,,,https://www.colourdiam.com/Product/Diamond/9258/still.jpg,https://colourdiam.com/Product/Diamond/9258/colour-diam-9258-faint-pink-round-si2-0-45ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/9258/colour-diam-9258-faint-pink-round-si2-0-45ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/9258/colour-diam-9258-faint-pink-round-si2-0-45ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/9258/colour-diam-9258-faint-pink-round-si2-0-45ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/9258/colour-diam-9258-faint-pink-round-si2-0-45ct-gia-05.jpg,,,,,,,,On,,
,0.44 Ct Fancy Grayish Yellowish Green SI1 GIA Diamond | Colour Diam,"**Opulent 0.44 Ct Fancy Grayish Yellowish Green Round-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.44-carat Fancy Grayish Yellowish Green Round-cut gemstone with SI1 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,4161,,,,,,,931.4999999999999,1,4161,,,,https://www.colourdiam.com/Product/Diamond/4161/still.jpg,https://colourdiam.com/Product/Diamond/4161/bA34.jpg,https://colourdiam.com/Product/Diamond/4161/bA35.jpg,https://colourdiam.com/Product/Diamond/4161/bA36.jpg,https://colourdiam.com/Product/Diamond/4161/bA37.jpg,,,,,,,,,On,,
,0.44 Ct F VVS2 GIA Diamond | Colour Diam,"**Glittering 0.44 Ct F Color Round-Cut Diamond**

Discover this 0.44-carat F Color Round-cut loose diamond, independently certified VVS2 clarity with measurements of 4.89X4.85X3.04. Every facet has been precision-engineered to unleash a glittering cascade of light.",1,,,,1,7112,,,,,,,4599.54,1,7112,,,,https://www.colourdiam.com/Product/Diamond/7112/still.jpg,https://colourdiam.com/Product/Diamond/7112/bA25.jpg,https://colourdiam.com/Product/Diamond/7112/bA26.jpg,https://colourdiam.com/Product/Diamond/7112/bA27.jpg,https://colourdiam.com/Product/Diamond/7112/bA28.jpg,https://colourdiam.com/Product/Diamond/7112/colour-diam-7112-fancy-vivid-yellow-orange-cushion-i1-0-45ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7112/colour-diam-7112-fancy-vivid-yellow-orange-cushion-i1-0-45ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7112/colour-diam-7112-fancy-vivid-yellow-orange-cushion-i1-0-45ct-gia-03.jpg,,,,,,On,,
,0.43 Ct Fancy Light Pinkish Purple SI2 GIA Diamond | Colour Diam,"**Radiant 0.43 Ct Fancy Light Pinkish Purple Cushion-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.43-carat Fancy Light Pinkish Purple Cushion-cut gemstone with SI2 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,4657,,,,,,,2794.5,1,4657,,,,https://www.colourdiam.com/Product/Diamond/4657/still.jpg,https://colourdiam.com/Product/Diamond/4657/bA25.jpg,https://colourdiam.com/Product/Diamond/4657/bA26.jpg,https://colourdiam.com/Product/Diamond/4657/bA27.jpg,https://colourdiam.com/Product/Diamond/4657/bA28.jpg,https://colourdiam.com/Product/Certificate/jpg%20cetificate/4657.jpg,,,,,,,,On,,
,1416.8 Ct Fancy Intense Orangy Yellow I1 GIA Diamond | Colour Diam,"**Radiant 0.43 Ct Fancy Pinkish Purple Heart-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.43-carat Fancy Pinkish Purple Heart-cut gemstone with Measurements - 4.85 X 5.06 X 2.74 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,7683,,,,,,,1416.8,1,7683,,,,https://www.colourdiam.com/Product/Diamond/7683/still.jpg,https://colourdiam.com/Product/Diamond/7683/colour-diam-7683-fancy-intense-orangy-yellow-marquise-i1-0-44ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/7683/colour-diam-7683-fancy-intense-orangy-yellow-marquise-i1-0-44ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/7683/colour-diam-7683-fancy-intense-orangy-yellow-marquise-i1-0-44ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/7683/colour-diam-7683-fancy-intense-orangy-yellow-marquise-i1-0-44ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/7683/colour-diam-7683-fancy-intense-orangy-yellow-marquise-i1-0-44ct-gia-05.jpg,,,,,,,,On,,
,0.43 Ct Fancy Intense Yellow SI1 GIA Diamond | Colour Diam,"**Dazzling 0.43 Ct Fancy Intense Yellow Oval-Cut Diamond**

Presenting an extraordinary loose natural diamond — a 0.43-carat Fancy Intense Yellow Oval-cut gemstone with SI1 clarity. Expertly cut to maximize brilliance, fire, and scintillation, making it an exceptional addition to any discerning collector's portfolio.",1,,,,1,5760,,,,,,,7589.999999999999,1,5760,,,,https://www.colourdiam.com/Product/Diamond/5760/still.jpg,,,,,,,,,,,,,On,,
,0.43 Ct Fancy Light Orangy Pink SI1 GIA Diamond | Colour Diam,"**Rare 0.43 Ct Fancy Light Orangy Pink Cushion-Cut Diamond**

Nature's investment — a 0.43-carat Fancy Light Orangy Pink Cushion-cut diamond graded SI1 clarity. Peerless proportions deliver exceptional light performance. A rare investment-grade treasure for the most exclusive private collections.",1,,,,1,8741,,,,,,,910.8,1,8741,,,,https://www.colourdiam.com/Product/Diamond/8741/still.jpg,https://colourdiam.com/Product/Diamond/8741/colour-diam-8741-fancy-grayish-yellowish-green-round-si1-0-44ct-gia-01.jpg,https://colourdiam.com/Product/Diamond/8741/colour-diam-8741-fancy-grayish-yellowish-green-round-si1-0-44ct-gia-02.jpg,https://colourdiam.com/Product/Diamond/8741/colour-diam-8741-fancy-grayish-yellowish-green-round-si1-0-44ct-gia-03.jpg,https://colourdiam.com/Product/Diamond/8741/colour-diam-8741-fancy-grayish-yellowish-green-round-si1-0-44ct-gia-04.jpg,https://colourdiam.com/Product/Diamond/8741/colour-diam-8741-fancy-grayish-yellowish-green-round-si1-0-44ct-gia-05.jpg,,,,,,,,On,,
